Departure_Date,Departure_Day,Departure_Time,Plane_Type,Oil_Price,Days_In_Advance,Sale_Day,Ticket_Price,Price_Increase,Price1,Price2,Price3
10/11/23,Wednesday,4:39pm,B737,96.55,10,Sunday,92,FALSE,0.02,0.43,-0.32
10/11/23,Wednesday,4:39pm,B737,95.38,9,Monday,78,FALSE,0.00,0.02,0.43
10/11/23,Wednesday,4:39pm,B737,92.20,8,Tuesday,69,FALSE,-0.15,0.00,0.02
10/11/23,Wednesday,4:39pm,B737,90.71,7,Wednesday,58,FALSE,-0.12,-0.15,0.00
10/11/23,Wednesday,4:39pm,B737,90.92,6,Thursday,85,TRUE,-0.16,-0.12,-0.15
10/11/23,Wednesday,4:39pm,B737,85.81,5,Friday,64,FALSE,0.47,-0.16,-0.12
10/11/23,Wednesday,4:39pm,B737,84.07,4,Saturday,64,FALSE,-0.25,0.47,-0.16
10/11/23,Wednesday,4:39pm,B737,84.58,3,Sunday,99,TRUE,0.00,-0.25,0.47
10/11/23,Wednesday,4:39pm,B737,88.15,2,Monday,64,FALSE,0.55,0.00,-0.25
10/11/23,Wednesday,4:39pm,B737,87.65,1,Tuesday,173,TRUE,-0.35,0.55,0.00
10/11/23,Wednesday,6:30pm,B737,83.64,56,Wednesday,139,TRUE,-0.02,0.01,0.25
10/11/23,Wednesday,6:30pm,B737,82.92,55,Thursday,129,FALSE,0.06,-0.02,0.01
10/11/23,Wednesday,6:30pm,B737,84.24,54,Friday,114,FALSE,-0.07,0.06,-0.02
10/11/23,Wednesday,6:30pm,B737,84.99,53,Saturday,113,FALSE,-0.12,-0.07,0.06
10/11/23,Wednesday,6:30pm,B737,85.56,52,Sunday,113,FALSE,-0.01,-0.12,-0.07
10/11/23,Wednesday,6:30pm,B737,84.91,51,Monday,113,FALSE,0.00,-0.01,-0.12
10/11/23,Wednesday,6:30pm,B737,83.20,50,Tuesday,130,TRUE,0.00,0.00,-0.01
10/11/23,Wednesday,6:30pm,B737,85.14,49,Wednesday,139,TRUE,0.15,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,86.24,48,Thursday,139,FALSE,0.07,0.15,0.00
10/11/23,Wednesday,6:30pm,B737,85.34,47,Friday,139,FALSE,0.00,0.07,0.15
10/11/23,Wednesday,6:30pm,B737,86.17,46,Saturday,153,TRUE,0.00,0.00,0.07
10/11/23,Wednesday,6:30pm,B737,87.55,45,Sunday,192,TRUE,0.10,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,86.40,44,Monday,192,FALSE,0.25,0.10,0.00
10/11/23,Wednesday,6:30pm,B737,86.81,43,Tuesday,144,FALSE,0.00,0.25,0.10
10/11/23,Wednesday,6:30pm,B737,86.21,42,Wednesday,113,FALSE,-0.25,0.00,0.25
10/11/23,Wednesday,6:30pm,B737,84.89,41,Thursday,113,FALSE,-0.22,-0.25,0.00
10/11/23,Wednesday,6:30pm,B737,83.45,40,Friday,113,FALSE,0.00,-0.22,-0.25
10/11/23,Wednesday,6:30pm,B737,84.12,39,Saturday,114,TRUE,0.00,0.00,-0.22
10/11/23,Wednesday,6:30pm,B737,84.80,38,Sunday,114,FALSE,0.01,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,84.46,37,Monday,114,FALSE,0.00,0.01,0.00
10/11/23,Wednesday,6:30pm,B737,84.03,36,Tuesday,114,FALSE,0.00,0.00,0.01
10/11/23,Wednesday,6:30pm,B737,83.21,35,Wednesday,114,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,83.36,34,Thursday,115,TRUE,0.00,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,84.48,33,Friday,117,TRUE,0.01,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,84.42,32,Saturday,117,FALSE,0.02,0.01,0.00
10/11/23,Wednesday,6:30pm,B737,85.49,31,Sunday,117,FALSE,0.00,0.02,0.01
10/11/23,Wednesday,6:30pm,B737,85.86,30,Monday,117,FALSE,0.00,0.00,0.02
10/11/23,Wednesday,6:30pm,B737,86.86,29,Tuesday,118,TRUE,0.00,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,88.55,28,Wednesday,118,FALSE,0.01,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,89.00,27,Thursday,118,FALSE,0.00,0.01,0.00
10/11/23,Wednesday,6:30pm,B737,90.04,26,Friday,118,FALSE,0.00,0.00,0.01
10/11/23,Wednesday,6:30pm,B737,90.60,25,Saturday,118,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,89.92,24,Sunday,93,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,90.65,23,Monday,93,FALSE,-0.21,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,90.64,22,Tuesday,93,FALSE,0.00,-0.21,0.00
10/11/23,Wednesday,6:30pm,B737,92.06,21,Wednesday,63,FALSE,0.00,0.00,-0.21
10/11/23,Wednesday,6:30pm,B737,91.88,20,Thursday,63,FALSE,-0.32,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,93.70,19,Friday,63,FALSE,0.00,-0.32,0.00
10/11/23,Wednesday,6:30pm,B737,93.93,18,Saturday,63,FALSE,0.00,0.00,-0.32
10/11/23,Wednesday,6:30pm,B737,94.43,17,Sunday,63,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,94.34,16,Monday,63,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,93.53,15,Tuesday,93,TRUE,0.00,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,93.30,14,Wednesday,93,FALSE,0.48,0.00,0.00
10/11/23,Wednesday,6:30pm,B737,93.27,13,Thursday,92,FALSE,0.00,0.48,0.00
10/11/23,Wednesday,6:30pm,B737,93.29,12,Friday,90,FALSE,-0.01,0.00,0.48
10/11/23,Wednesday,6:30pm,B737,93.96,11,Saturday,92,TRUE,-0.02,-0.01,0.00
10/11/23,Wednesday,6:30pm,B737,96.55,10,Sunday,92,FALSE,0.02,-0.02,-0.01
10/11/23,Wednesday,6:30pm,B737,95.38,9,Monday,63,FALSE,0.00,0.02,-0.02
10/11/23,Wednesday,6:30pm,B737,92.20,8,Tuesday,94,TRUE,-0.32,0.00,0.02
10/11/23,Wednesday,6:30pm,B737,90.71,7,Wednesday,73,FALSE,0.49,-0.32,0.00
10/11/23,Wednesday,6:30pm,B737,90.92,6,Thursday,112,TRUE,-0.22,0.49,-0.32
10/11/23,Wednesday,6:30pm,B737,85.81,5,Friday,111,FALSE,0.53,-0.22,0.49
10/11/23,Wednesday,6:30pm,B737,84.07,4,Saturday,139,TRUE,-0.01,0.53,-0.22
10/11/23,Wednesday,6:30pm,B737,84.58,3,Sunday,114,FALSE,0.25,-0.01,0.53
10/11/23,Wednesday,6:30pm,B737,88.15,2,Monday,114,FALSE,-0.18,0.25,-0.01
10/11/23,Wednesday,6:30pm,B737,87.65,1,Tuesday,229,TRUE,0.00,-0.18,0.25
10/11/23,Wednesday,7:30am,B737,83.64,56,Wednesday,49,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,82.92,55,Thursday,49,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,84.24,54,Friday,49,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,84.99,53,Saturday,49,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,85.56,52,Sunday,49,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,84.91,51,Monday,49,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,83.20,50,Tuesday,39,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,85.14,49,Wednesday,39,FALSE,-0.20,0.00,0.00
10/11/23,Wednesday,7:30am,B737,86.24,48,Thursday,39,FALSE,0.00,-0.20,0.00
10/11/23,Wednesday,7:30am,B737,85.34,47,Friday,64,TRUE,0.00,0.00,-0.20
10/11/23,Wednesday,7:30am,B737,86.17,46,Saturday,45,FALSE,0.64,0.00,0.00
10/11/23,Wednesday,7:30am,B737,87.55,45,Sunday,45,FALSE,-0.30,0.64,0.00
10/11/23,Wednesday,7:30am,B737,86.40,44,Monday,45,FALSE,0.00,-0.30,0.64
10/11/23,Wednesday,7:30am,B737,86.81,43,Tuesday,45,FALSE,0.00,0.00,-0.30
10/11/23,Wednesday,7:30am,B737,86.21,42,Wednesday,45,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,84.89,41,Thursday,45,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,83.45,40,Friday,45,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,84.12,39,Saturday,45,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,84.80,38,Sunday,45,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,84.46,37,Monday,45,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,84.03,36,Tuesday,39,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,83.21,35,Wednesday,63,TRUE,-0.13,0.00,0.00
10/11/23,Wednesday,7:30am,B737,83.36,34,Thursday,63,FALSE,0.62,-0.13,0.00
10/11/23,Wednesday,7:30am,B737,84.48,33,Friday,63,FALSE,0.00,0.62,-0.13
10/11/23,Wednesday,7:30am,B737,84.42,32,Saturday,63,FALSE,0.00,0.00,0.62
10/11/23,Wednesday,7:30am,B737,85.49,31,Sunday,63,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,85.86,30,Monday,63,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,86.86,29,Tuesday,63,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,88.55,28,Wednesday,63,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,89.00,27,Thursday,63,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,90.04,26,Friday,63,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,90.60,25,Saturday,93,TRUE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,89.92,24,Sunday,93,FALSE,0.48,0.00,0.00
10/11/23,Wednesday,7:30am,B737,90.65,23,Monday,93,FALSE,0.00,0.48,0.00
10/11/23,Wednesday,7:30am,B737,90.64,22,Tuesday,93,FALSE,0.00,0.00,0.48
10/11/23,Wednesday,7:30am,B737,92.06,21,Wednesday,117,TRUE,0.00,0.00,0.00
10/11/23,Wednesday,7:30am,B737,91.88,20,Thursday,139,TRUE,0.26,0.00,0.00
10/11/23,Wednesday,7:30am,B737,93.70,19,Friday,145,TRUE,0.19,0.26,0.00
10/11/23,Wednesday,7:30am,B737,93.93,18,Saturday,184,TRUE,0.04,0.19,0.26
10/11/23,Wednesday,7:30am,B737,94.43,17,Sunday,214,TRUE,0.27,0.04,0.19
10/11/23,Wednesday,7:30am,B737,94.34,16,Monday,217,TRUE,0.16,0.27,0.04
10/11/23,Wednesday,7:30am,B737,93.53,15,Tuesday,218,TRUE,0.01,0.16,0.27
10/11/23,Wednesday,7:30am,B737,93.30,14,Wednesday,241,TRUE,0.00,0.01,0.16
10/11/23,Wednesday,7:30am,B737,93.27,13,Thursday,241,FALSE,0.11,0.00,0.01
10/11/23,Wednesday,7:30am,B737,93.29,12,Friday,241,FALSE,0.00,0.11,0.00
10/11/23,Wednesday,7:30am,B737,93.96,11,Saturday,289,TRUE,0.00,0.00,0.11
10/11/23,Wednesday,7:30am,B737,96.55,10,Sunday,289,FALSE,0.20,0.00,0.00
10/11/23,Wednesday,7:30am,B737,95.38,9,Monday,260,FALSE,0.00,0.20,0.00
10/11/23,Wednesday,7:30am,B737,92.20,8,Tuesday,226,FALSE,-0.10,0.00,0.20
10/11/23,Wednesday,7:30am,B737,90.71,7,Wednesday,126,FALSE,-0.13,-0.10,0.00
10/11/23,Wednesday,7:30am,B737,90.92,6,Thursday,126,FALSE,-0.44,-0.13,-0.10
10/11/23,Wednesday,7:30am,B737,85.81,5,Friday,199,TRUE,0.00,-0.44,-0.13
10/11/23,Wednesday,7:30am,B737,84.07,4,Saturday,139,FALSE,0.58,0.00,-0.44
10/11/23,Wednesday,7:30am,B737,84.58,3,Sunday,83,FALSE,-0.30,0.58,0.00
10/11/23,Wednesday,7:30am,B737,88.15,2,Monday,48,FALSE,-0.40,-0.30,0.58
10/11/23,Wednesday,7:30am,B737,87.65,1,Tuesday,48,FALSE,-0.42,-0.40,-0.30
10/11/23,Wednesday,7:45pm,A320,83.64,56,Wednesday,118,TRUE,0.00,0.00,-0.04
10/11/23,Wednesday,7:45pm,A320,82.92,55,Thursday,113,FALSE,0.04,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,84.24,54,Friday,113,FALSE,-0.04,0.04,0.00
10/11/23,Wednesday,7:45pm,A320,84.99,53,Saturday,113,FALSE,0.00,-0.04,0.04
10/11/23,Wednesday,7:45pm,A320,85.56,52,Sunday,113,FALSE,0.00,0.00,-0.04
10/11/23,Wednesday,7:45pm,A320,84.91,51,Monday,113,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,83.20,50,Tuesday,113,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,85.14,49,Wednesday,113,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,86.24,48,Thursday,114,TRUE,0.00,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,85.34,47,Friday,114,FALSE,0.01,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,86.17,46,Saturday,104,FALSE,0.00,0.01,0.00
10/11/23,Wednesday,7:45pm,A320,87.55,45,Sunday,113,TRUE,-0.09,0.00,0.01
10/11/23,Wednesday,7:45pm,A320,86.40,44,Monday,112,FALSE,0.09,-0.09,0.00
10/11/23,Wednesday,7:45pm,A320,86.81,43,Tuesday,139,TRUE,-0.01,0.09,-0.09
10/11/23,Wednesday,7:45pm,A320,86.21,42,Wednesday,113,FALSE,0.24,-0.01,0.09
10/11/23,Wednesday,7:45pm,A320,84.89,41,Thursday,113,FALSE,-0.19,0.24,-0.01
10/11/23,Wednesday,7:45pm,A320,83.45,40,Friday,113,FALSE,0.00,-0.19,0.24
10/11/23,Wednesday,7:45pm,A320,84.12,39,Saturday,114,TRUE,0.00,0.00,-0.19
10/11/23,Wednesday,7:45pm,A320,84.80,38,Sunday,114,FALSE,0.01,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,84.46,37,Monday,114,FALSE,0.00,0.01,0.00
10/11/23,Wednesday,7:45pm,A320,84.03,36,Tuesday,114,FALSE,0.00,0.00,0.01
10/11/23,Wednesday,7:45pm,A320,83.21,35,Wednesday,115,TRUE,0.00,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,83.36,34,Thursday,117,TRUE,0.01,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,84.48,33,Friday,117,FALSE,0.02,0.01,0.00
10/11/23,Wednesday,7:45pm,A320,84.42,32,Saturday,117,FALSE,0.00,0.02,0.01
10/11/23,Wednesday,7:45pm,A320,85.49,31,Sunday,117,FALSE,0.00,0.00,0.02
10/11/23,Wednesday,7:45pm,A320,85.86,30,Monday,117,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,86.86,29,Tuesday,118,TRUE,0.00,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,88.55,28,Wednesday,118,FALSE,0.01,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,89.00,27,Thursday,118,FALSE,0.00,0.01,0.00
10/11/23,Wednesday,7:45pm,A320,90.04,26,Friday,118,FALSE,0.00,0.00,0.01
10/11/23,Wednesday,7:45pm,A320,90.60,25,Saturday,118,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,89.92,24,Sunday,118,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,90.65,23,Monday,118,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,90.64,22,Tuesday,93,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,92.06,21,Wednesday,93,FALSE,-0.21,0.00,0.00
10/11/23,Wednesday,7:45pm,A320,91.88,20,Thursday,107,TRUE,0.00,-0.21,0.00
10/11/23,Wednesday,7:45pm,A320,93.70,19,Friday,91,FALSE,0.15,0.00,-0.21
10/11/23,Wednesday,7:45pm,A320,93.93,18,Saturday,83,FALSE,-0.15,0.15,0.00
10/11/23,Wednesday,7:45pm,A320,94.43,17,Sunday,91,TRUE,-0.09,-0.15,0.15
10/11/23,Wednesday,7:45pm,A320,94.34,16,Monday,93,TRUE,0.10,-0.09,-0.15
10/11/23,Wednesday,7:45pm,A320,93.53,15,Tuesday,115,TRUE,0.02,0.10,-0.09
10/11/23,Wednesday,7:45pm,A320,93.30,14,Wednesday,87,FALSE,0.24,0.02,0.10
10/11/23,Wednesday,7:45pm,A320,93.27,13,Thursday,84,FALSE,-0.24,0.24,0.02
10/11/23,Wednesday,7:45pm,A320,93.29,12,Friday,117,TRUE,-0.03,-0.24,0.24
10/11/23,Wednesday,7:45pm,A320,93.96,11,Saturday,115,FALSE,0.39,-0.03,-0.24
10/11/23,Wednesday,7:45pm,A320,96.55,10,Sunday,131,TRUE,-0.02,0.39,-0.03
10/11/23,Wednesday,7:45pm,A320,95.38,9,Monday,115,FALSE,0.14,-0.02,0.39
10/11/23,Wednesday,7:45pm,A320,92.20,8,Tuesday,102,FALSE,-0.12,0.14,-0.02
10/11/23,Wednesday,7:45pm,A320,90.71,7,Wednesday,58,FALSE,-0.11,-0.12,0.14
10/11/23,Wednesday,7:45pm,A320,90.92,6,Thursday,92,TRUE,-0.43,-0.11,-0.12
10/11/23,Wednesday,7:45pm,A320,85.81,5,Friday,111,TRUE,0.59,-0.43,-0.11
10/11/23,Wednesday,7:45pm,A320,84.07,4,Saturday,116,TRUE,0.21,0.59,-0.43
10/11/23,Wednesday,7:45pm,A320,84.58,3,Sunday,116,FALSE,0.05,0.21,0.59
10/11/23,Wednesday,7:45pm,A320,88.15,2,Monday,139,TRUE,0.00,0.05,0.21
10/11/23,Wednesday,7:45pm,A320,87.65,1,Tuesday,143,TRUE,0.20,0.00,0.05
10/11/23,Wednesday,8:50am,B737,83.64,56,Wednesday,63,TRUE,0.16,0.00,0.00
10/11/23,Wednesday,8:50am,B737,82.92,55,Thursday,63,FALSE,0.11,0.16,0.00
10/11/23,Wednesday,8:50am,B737,84.24,54,Friday,63,FALSE,0.00,0.11,0.16
10/11/23,Wednesday,8:50am,B737,84.99,53,Saturday,63,FALSE,0.00,0.00,0.11
10/11/23,Wednesday,8:50am,B737,85.56,52,Sunday,63,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,8:50am,B737,84.91,51,Monday,63,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,8:50am,B737,83.20,50,Tuesday,39,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,8:50am,B737,85.14,49,Wednesday,39,FALSE,-0.38,0.00,0.00
10/11/23,Wednesday,8:50am,B737,86.24,48,Thursday,39,FALSE,0.00,-0.38,0.00
10/11/23,Wednesday,8:50am,B737,85.34,47,Friday,54,TRUE,0.00,0.00,-0.38
10/11/23,Wednesday,8:50am,B737,86.17,46,Saturday,45,FALSE,0.38,0.00,0.00
10/11/23,Wednesday,8:50am,B737,87.55,45,Sunday,45,FALSE,-0.17,0.38,0.00
10/11/23,Wednesday,8:50am,B737,86.40,44,Monday,45,FALSE,0.00,-0.17,0.38
10/11/23,Wednesday,8:50am,B737,86.81,43,Tuesday,45,FALSE,0.00,0.00,-0.17
10/11/23,Wednesday,8:50am,B737,86.21,42,Wednesday,45,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,8:50am,B737,84.89,41,Thursday,45,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,8:50am,B737,83.45,40,Friday,56,TRUE,0.00,0.00,0.00
10/11/23,Wednesday,8:50am,B737,84.12,39,Saturday,63,TRUE,0.24,0.00,0.00
10/11/23,Wednesday,8:50am,B737,84.80,38,Sunday,62,FALSE,0.13,0.24,0.00
10/11/23,Wednesday,8:50am,B737,84.46,37,Monday,59,FALSE,-0.02,0.13,0.24
10/11/23,Wednesday,8:50am,B737,84.03,36,Tuesday,45,FALSE,-0.05,-0.02,0.13
10/11/23,Wednesday,8:50am,B737,83.21,35,Wednesday,63,TRUE,-0.24,-0.05,-0.02
10/11/23,Wednesday,8:50am,B737,83.36,34,Thursday,63,FALSE,0.40,-0.24,-0.05
10/11/23,Wednesday,8:50am,B737,84.48,33,Friday,63,FALSE,0.00,0.40,-0.24
10/11/23,Wednesday,8:50am,B737,84.42,32,Saturday,63,FALSE,0.00,0.00,0.40
10/11/23,Wednesday,8:50am,B737,85.49,31,Sunday,63,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,8:50am,B737,85.86,30,Monday,63,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,8:50am,B737,86.86,29,Tuesday,63,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,8:50am,B737,88.55,28,Wednesday,63,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,8:50am,B737,89.00,27,Thursday,63,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,8:50am,B737,90.04,26,Friday,118,TRUE,0.00,0.00,0.00
10/11/23,Wednesday,8:50am,B737,90.60,25,Saturday,118,FALSE,0.87,0.00,0.00
10/11/23,Wednesday,8:50am,B737,89.92,24,Sunday,118,FALSE,0.00,0.87,0.00
10/11/23,Wednesday,8:50am,B737,90.65,23,Monday,118,FALSE,0.00,0.00,0.87
10/11/23,Wednesday,8:50am,B737,90.64,22,Tuesday,93,FALSE,0.00,0.00,0.00
10/11/23,Wednesday,8:50am,B737,92.06,21,Wednesday,93,FALSE,-0.21,0.00,0.00
10/11/23,Wednesday,8:50am,B737,91.88,20,Thursday,93,FALSE,0.00,-0.21,0.00
10/11/23,Wednesday,8:50am,B737,93.70,19,Friday,91,FALSE,0.00,0.00,-0.21
10/11/23,Wednesday,8:50am,B737,93.93,18,Saturday,117,TRUE,-0.02,0.00,0.00
10/11/23,Wednesday,8:50am,B737,94.43,17,Sunday,112,FALSE,0.29,-0.02,0.00
10/11/23,Wednesday,8:50am,B737,94.34,16,Monday,115,TRUE,-0.04,0.29,-0.02
10/11/23,Wednesday,8:50am,B737,93.53,15,Tuesday,139,TRUE,0.03,-0.04,0.29
10/11/23,Wednesday,8:50am,B737,93.30,14,Wednesday,131,FALSE,0.21,0.03,-0.04
10/11/23,Wednesday,8:50am,B737,93.27,13,Thursday,139,TRUE,-0.06,0.21,0.03
10/11/23,Wednesday,8:50am,B737,93.29,12,Friday,117,FALSE,0.06,-0.06,0.21
10/11/23,Wednesday,8:50am,B737,93.96,11,Saturday,115,FALSE,-0.16,0.06,-0.06
10/11/23,Wednesday,8:50am,B737,96.55,10,Sunday,131,TRUE,-0.02,-0.16,0.06
10/11/23,Wednesday,8:50am,B737,95.38,9,Monday,115,FALSE,0.14,-0.02,-0.16
10/11/23,Wednesday,8:50am,B737,92.20,8,Tuesday,94,FALSE,-0.12,0.14,-0.02
10/11/23,Wednesday,8:50am,B737,90.71,7,Wednesday,73,FALSE,-0.18,-0.12,0.14
10/11/23,Wednesday,8:50am,B737,90.92,6,Thursday,78,TRUE,-0.22,-0.18,-0.12
10/11/23,Wednesday,8:50am,B737,85.81,5,Friday,64,FALSE,0.07,-0.22,-0.18
10/11/23,Wednesday,8:50am,B737,84.07,4,Saturday,64,FALSE,-0.18,0.07,-0.22
10/11/23,Wednesday,8:50am,B737,84.58,3,Sunday,64,FALSE,0.00,-0.18,0.07
10/11/23,Wednesday,8:50am,B737,88.15,2,Monday,62,FALSE,0.00,0.00,-0.18
10/11/23,Wednesday,8:50am,B737,87.65,1,Tuesday,64,TRUE,-0.03,0.00,0.00
10/12/23,Thursday,1:30pm,B737,82.92,56,Thursday,136,FALSE,-0.07,-0.09,0.00
10/12/23,Thursday,1:30pm,B737,84.24,55,Friday,137,TRUE,-0.02,-0.07,-0.09
10/12/23,Thursday,1:30pm,B737,84.99,54,Saturday,142,TRUE,0.01,-0.02,-0.07
10/12/23,Thursday,1:30pm,B737,85.56,53,Sunday,137,FALSE,0.04,0.01,-0.02
10/12/23,Thursday,1:30pm,B737,84.91,52,Monday,137,FALSE,-0.04,0.04,0.01
10/12/23,Thursday,1:30pm,B737,83.20,51,Tuesday,143,TRUE,0.00,-0.04,0.04
10/12/23,Thursday,1:30pm,B737,85.14,50,Wednesday,143,FALSE,0.04,0.00,-0.04
10/12/23,Thursday,1:30pm,B737,86.24,49,Thursday,187,TRUE,0.00,0.04,0.00
10/12/23,Thursday,1:30pm,B737,85.34,48,Friday,186,FALSE,0.31,0.00,0.04
10/12/23,Thursday,1:30pm,B737,86.17,47,Saturday,194,TRUE,-0.01,0.31,0.00
10/12/23,Thursday,1:30pm,B737,87.55,46,Sunday,194,FALSE,0.04,-0.01,0.31
10/12/23,Thursday,1:30pm,B737,86.40,45,Monday,192,FALSE,0.00,0.04,-0.01
10/12/23,Thursday,1:30pm,B737,86.81,44,Tuesday,192,FALSE,-0.01,0.00,0.04
10/12/23,Thursday,1:30pm,B737,86.21,43,Wednesday,143,FALSE,0.00,-0.01,0.00
10/12/23,Thursday,1:30pm,B737,84.89,42,Thursday,137,FALSE,-0.26,0.00,-0.01
10/12/23,Thursday,1:30pm,B737,83.45,41,Friday,194,TRUE,-0.04,-0.26,0.00
10/12/23,Thursday,1:30pm,B737,84.12,40,Saturday,211,TRUE,0.42,-0.04,-0.26
10/12/23,Thursday,1:30pm,B737,84.80,39,Sunday,211,FALSE,0.09,0.42,-0.04
10/12/23,Thursday,1:30pm,B737,84.46,38,Monday,210,FALSE,0.00,0.09,0.42
10/12/23,Thursday,1:30pm,B737,84.03,37,Tuesday,217,TRUE,0.00,0.00,0.09
10/12/23,Thursday,1:30pm,B737,83.21,36,Wednesday,220,TRUE,0.03,0.00,0.00
10/12/23,Thursday,1:30pm,B737,83.36,35,Thursday,190,FALSE,0.01,0.03,0.00
10/12/23,Thursday,1:30pm,B737,84.48,34,Friday,220,TRUE,-0.14,0.01,0.03
10/12/23,Thursday,1:30pm,B737,84.42,33,Saturday,220,FALSE,0.16,-0.14,0.01
10/12/23,Thursday,1:30pm,B737,85.49,32,Sunday,220,FALSE,0.00,0.16,-0.14
10/12/23,Thursday,1:30pm,B737,85.86,31,Monday,220,FALSE,0.00,0.00,0.16
10/12/23,Thursday,1:30pm,B737,86.86,30,Tuesday,220,FALSE,0.00,0.00,0.00
10/12/23,Thursday,1:30pm,B737,88.55,29,Wednesday,194,FALSE,0.00,0.00,0.00
10/12/23,Thursday,1:30pm,B737,89.00,28,Thursday,194,FALSE,-0.12,0.00,0.00
10/12/23,Thursday,1:30pm,B737,90.04,27,Friday,220,TRUE,0.00,-0.12,0.00
10/12/23,Thursday,1:30pm,B737,90.60,26,Saturday,220,FALSE,0.13,0.00,-0.12
10/12/23,Thursday,1:30pm,B737,89.92,25,Sunday,220,FALSE,0.00,0.13,0.00
10/12/23,Thursday,1:30pm,B737,90.65,24,Monday,220,FALSE,0.00,0.00,0.13
10/12/23,Thursday,1:30pm,B737,90.64,23,Tuesday,220,FALSE,0.00,0.00,0.00
10/12/23,Thursday,1:30pm,B737,92.06,22,Wednesday,169,FALSE,0.00,0.00,0.00
10/12/23,Thursday,1:30pm,B737,91.88,21,Thursday,190,TRUE,-0.23,0.00,0.00
10/12/23,Thursday,1:30pm,B737,93.70,20,Friday,194,TRUE,0.12,-0.23,0.00
10/12/23,Thursday,1:30pm,B737,93.93,19,Saturday,194,FALSE,0.02,0.12,-0.23
